Which sequence lists the levels of organization in the human body from simplest to most complex?,organ system -> tissue -> cell -> organ,tissue -> cell -> organ -> organ system,organ -> organ system -> tissue -> cell,cell -> tissue -> organ -> organ system,D,https://github.com/hendrycks/test,arc_easy.csv,1341,0.157
animals learn some behaviors from watching their,rocks,toys,caretakers,trees,C,https://github.com/hendrycks/test,obqa.csv,3651,0.157
Tony is studying ladybugs in a garden. Which of these would BEST help Tony to count the spots on a ladybug?,Stopwatch,Thermometer,Measuring cup,Magnifying glass,D,https://github.com/hendrycks/test,arc_easy.csv,1354,0.157
"What are the main enzyme systems for catalysing ethanol to acetaldehyde?",Alcohol dehydrogenase (ADH),"Catalase,Alcohol dehydrogenase (ADH), cytochrome P450 2E1 (CYP2EI)", catalase,cytochrome P450 2E1 (CYP2EI),C,https://github.com/hendrycks/test,nutrition_test.csv,44,0.157
The major difference between job enrichment and job enlargements thar job enrichment,provides management with tighter control of work activities,appeals mostly to workers in mass-production-type jobs,gives workers quasi-managerial tasks to perform,lengthens the work cycle,C,https://github.com/hendrycks/test,professional_psychology_test.csv,264,0.157
The assignment of a term paper with a known due date employs a ___________ schedule of reinforcement.,VI,FI,FR,VR,B,https://github.com/hendrycks/test,professional_psychology_test.csv,196,0.157
Which features are physical properties of an iron nail?,conducts heat," magnetic, solid,conducts electricity, magnetic, rusts,conducts sound, insulates, non-magnetic,dissolves", conducts heat, non-magnetic,A,https://github.com/hendrycks/test,arc_easy.csv,212,0.157
Which type of writing employs the pyramid structure?,Media writing,Personal writing,Business writing,Promotional writing,A,https://github.com/hendrycks/test,public_relations_test.csv,93,0.157
Which of the following is always true of a spontaneous process?,The process is exothermic.,The process does not involve any work.,The entropy of the system increases.,The total entropy of the system plus surroundings increases.,D,https://github.com/hendrycks/test,college_chemistry_test.csv,92,0.157
What is the term used in Ansoff's matrix for increasing market share with existing products in existing markets?,Product development,Market penetration,Diversification,Market development,B,https://github.com/hendrycks/test,management_test.csv,64,0.157
Plants require this to grow,fertilizer,cool temperatures,non-organic matter,H2O,D,https://github.com/hendrycks/test,obqa.csv,69,0.157
Two objects, a sphere and a block of the same mass," are released from rest at the top of an inclined plane. The sphere rolls down the inclined plane without slipping. The block slides down the plane without friction. Which object reaches the bottom of the ramp first?,The sphere, because it gains rotational kinetic energy, but the block does not,The sphere, because it gains mechanical energy due to the torque exerted on it, but the block does not,The block, because it does not lose mechanical energy due to friction, but the sphere does,The block", because it does not gain rotational kinetic energy, but the sphere does,D,https://github.com/hendrycks/test,high_school_physics_test.csv,101,0.156
Which of the following is an essential element of the audit trail in an electronic data interchange (EDI) system?,An integrated test facility that verifies the accuracy of data.,A heuristic program that accesses remote locations.,Hardware security modules that store sensitive data.,Computer activity logs that indicate failed transactions.,D,https://github.com/hendrycks/test,professional_accounting_test.csv,125,0.156
Which of the following is the correct anatomical order of structures in the mammalian female reproductive tract?,Oviduct," uterus, rete, vagina,Oviduct, epididymis, uterus, vagina,Ovary, oviduct, uterus, vagina,Ovary, uterus", vagina, rete,C,https://github.com/hendrycks/test,college_biology_test.csv,48,0.156
Which of the following will help my non-electric lawnmower run?,UV rays,a cloudy day,dinosaur remains,an AC current,C,https://github.com/hendrycks/test,obqa.csv,1433,0.156
A worker needs to load a heavy box onto a truck. The worker uses a ramp to move the box because the ramp,increases the weight of the box.,reduces the gravitational force on the box.,increases the amount of friction on the box.,reduces the amount of force applied to the box.,D,https://github.com/hendrycks/test,arc_easy.csv,1397,0.156
Which item is used for protection from chemical splashing?,compass,hand lens,microscope,safety goggles,D,https://github.com/hendrycks/test,arc_easy.csv,856,0.156
Which of the following could be used as a test for autocorrelation up to third order?,The Durbin Watson test,White's test,The RESET test,The Breusch-Godfrey test,D,https://github.com/hendrycks/test,econometrics_test.csv,86,0.156
A latch is ________ sensitive,both level and edge,edge,level,None,C,https://github.com/hendrycks/test,electrical_engineering_test.csv,69,0.156
Which of the following deals with network intrusion detection and real-time traffic analysis?,John the Ripper,L0phtCrack,Snort,Nessus,C,https://github.com/hendrycks/test,computer_security_test.csv,40,0.156
Which among the following is the least strong security encryption standard?,WEP,WPA,WPA2,WPA3,A,https://github.com/hendrycks/test,computer_security_test.csv,86,0.156
Which of the following are included in the peripheral nervous system?,brain," spinal cord, cranial nerves,cranial nerves, spinal nerves, autonomic ganglia,spinal cord, spinal nerves, sense organs,medulla", pons, thalamus,B,https://github.com/hendrycks/test,high_school_psychology_test.csv,418,0.156
If you wanted to make a metal bed frame, where would you start?,"search for rocks,make dinner",slice bread,dump out water,A,https://github.com/hendrycks/test,obqa.csv,4398,0.156
A student is measuring a liquid in a graduated cylinder. The student is not tall enough to read the measurement at eye level. Which of these is the best action for the student to take to read the measurement correctly?,stand on a chair,estimate the amount,pour out some of the liquid until it is at eye level,move the graduated cylinder to a lower table,D,https://github.com/hendrycks/test,arc_easy.csv,1753,0.156
Global and regional international trade agreements work by using which of the following mechanisms?,Reciprocity across multiple issues,Reputational concerns of the actors,Side payments for adjusting to the organization (such as the Common Agricultural Policy in the EU),ALL of the above,D,https://github.com/hendrycks/test,us_foreign_policy_test.csv,58,0.156
How many times does the Moon rotate on its axis during a lunar month?,one,two,three,four,A,https://github.com/hendrycks/test,arc_easy.csv,763,0.156
A company makes 5 blue cars for every 3 white cars it makes. If the company makes 15 white cars in one day, how many blue cars will it make?,"9,13",17,25,D,https://github.com/hendrycks/test,elementary_mathematics_test.csv,138,0.156
Which of the following terms denote the Japanese art of flower arranging?,Zazen,Tariki,Kami,Ikebana,D,https://github.com/hendrycks/test,world_religions_test.csv,5,0.156
What hours are set aside as the ambrosial hours for the Sikhs?,5?????7 a.m.,9?????11 p.m.,3?????6 p.m.,3?????6 a.m.,D,https://github.com/hendrycks/test,world_religions_test.csv,99,0.156
